Organisation ID,Name,Organisation type,Size of Organisation,Twitter,Website,Logo file,Site ID,Latitude,Longitude,Address ID,Street Address,Postcode,Region,Country,Location
bb48fec5-0e96-a591-46ea-d5cd0e17ede8,InnovateNI,,,,,,4154ddf6-976b-8bf0-a5d4-af4f9a29f8f5,54.99565,-7.337451,c8266d07-092f-9c3b-6581-798c1aa01711,Rath Mor Complex,BT480LZ,N Ireland,United Kingdom,Derry
96391fd0-1168-4321-e7c1-71434e01e6a5,Fab Lab Reggio Emilia,government-and-public-sector,0-5 people,fablabre,www.fablabreggioemilia.org,original.png?1407426222,0495bfa8-595a-03d2-9f5f-a554953111da,44.684277,10.552368,00e5bdd7-72ba-5e97-c24a-2926249808c8,o Musei Civici,42121,Reggio Emilia,Italy,Reggio Emilia
1a26c4d8-d0e9-9b71-fc57-0e82cc927521,La Cuisine,grass-roots-organization-or-community-network,0-5 people,LaCuisineCo,www.lacuisine.co,,9384ef20-9549-ff4e-0b11-f463a6f12e40,48.864886,2.38981,139420a9-8c4b-1a59-1777-1f3532d75290,"38, rue des Amandiers",75020,Ile de France,France,PARIS
6c6864aa-8909-b89c-1a96-fff214ccf05c,Eventor HUB,grass-roots-organization-or-community-network,0-5 people,EventorHUB,www.eventor.info,,3fb531c1-c199-786e-6b49-b4acb78e407d,42.206698,20.737005,933c274d-afa6-07ca-ef69-854577990c64,Ismet Jashari - Kumanova 102,20000,Kosovo,Albania,Prizren
db3a6d7a-6ea0-dfe1-8ac6-250bb5a4b1b9,empirica Gesellschaft fur Kommunikations- und Technologieforschung mbH,business,26-50 people,,www.empirica.com,original.tif?1419345111,44395a28-3d74-90e9-5d23-8edc95927159,50.737541,7.100805,f2230a0a-2ac4-0b7f-81c4-c3d029fca96a,Oxfordstr 2,53111,North-Rhine Westphalia,Germany,Bonn
0ea3dc4f-6710-6de1-de84-cbc221172e2a,Open University,,,,,,a1f7b9e7-14e5-9269-9d2e-d6eac949f4e2,52.024939,-0.710896,0655fc19-7b67-afd6-1e9f-d0fb4e598cee,Walton Hall,MK76AA,Buckinghamshire,United Kingdom,Milton Keynes
92f8ccb0-a4dc-9be9-941d-458766d845be,WhenVisited Foundation,social-enterprise-charity-or-foundation,,whenvisited,whenvisited.com,,427c94be-900b-bd4c-d74e-1513d37f2764,50.000726,19.912516,08b3f261-08b5-ad8c-5e43-5a3b035e84d1,1,30-440,Lesser Poland,Poland,Krakow
a4d02360-d68d-fe40-f94d-5b42bf04d152,HumanityOnline,social-enterprise-charity-or-foundation,0-5 people,Humanity_Online,,original.png?1407497952,eb8cd455-99a4-1b59-96be-c58dc86327e2,51.508742,-0.109863,764e5e76-8472-6568-ca8c-e24df5107d51,16 Colberg Place,N16 5RB,none,United Kingdom,London
abcf3157-e778-20cb-af58-65ddffa4a509,Democratise,social-enterprise-charity-or-foundation,0-5 people,wedemocratise,democrati.se,original.png?1412267463,1af50418-170b-66ee-5582-c67d2b448cad,51.551272,-0.042915,f65440b2-9106-cb3c-f410-f5972fd0d36f,"Unit 2, 40 Chelmer Road",E9 6AY,,United Kingdom,London
b7dfe15e-b799-a936-ddf3-d6dc5d78c0b4,Justice lab,,,,,,fab4eac6-82d7-504a-199b-c35dac770138,51.499644,-0.134714,4b20cc2f-6579-2425-ca3d-d0d9c6153717,Petty France,SW1H 9AJ,London,United Kingdom,London
ffc3ed44-0bbe-62b8-1059-a1a61408cc03,Centre for Social Innovation (ZSI),academia-and-research,51-100 people,ZSInnovation,www.zsi.at,original.jpg?1411314024,f9b8445c-90ac-b0ed-cfb9-499a63f9c3e4,48.184168,16.331043,a22805fe-7d7d-5ec2-9bbd-0cac6b69c6eb,Linke Wienzeile 246,1150,,Austria,Vienna
12341817-171d-3d14-6013-7db09b644bba,ESSRG Ltd.,,,,,,ed2b5ac6-f60b-18db-bdad-9520787dfce2,47.515698,19.031572,7f3d1631-db01-baa9-3e36-daaeca11dbfb,ROMER FlORIS,,,Hungary,Budapest
4a165bcc-06a8-6719-96af-ad6c66f63f0a,"DE|RE|SA (Design Research Salzburg), Salzburg University of Applied Sciences",,,,,,6550b294-a24d-8e2a-f95b-0c685e130514,47.723608,13.086719,9a5ffbb2-c416-60f6-3412-d7e904e82210,Urstein Sued 1,5412,Salzburg,Austria,Puch
aebf4bec-cc54-572d-2743-a9604e8b2d3f,University of Leuphana,,,,,,0a0930c2-ae40-7406-d428-65cf11f22781,53.230327,10.401243,b60fa532-3c79-70d8-0c22-e31c90756175,Scharnhorststr. 1,,,Germany,Luneburg
4ec7cffe-c936-45f0-c006-721b7a303db8,Flora,grass-roots-organization-or-community-network,6-10 people,,www.florainfo.be,original.jpg?1380098866,1b74fcdf-7370-3c3e-f8bb-86aa092a21e2,50.86406,4.362238,20d5c23d-ccde-8ef6-f0c3-3c29bc9fc57f,7,1030,Bruxelles,Belgium,Schaerbeek
98737085-7b17-32a1-56e7-47308c3ec410,OKFN Belgium,grass-roots-organization-or-community-network,0-5 people,okfnbe,okfn.be,,25b7002c-c601-400f-4b4e-0ac90761e476,51.036429,3.735365,dbe79aec-ab8b-a7f7-4623-8fd56325074c,Gaston Crommenlaan 10,9000,,Belgium,Ghent
3b29fb9a-d2a2-a6d2-0634-d2a8cf971a91,Parlemint,grass-roots-organization-or-community-network,0-5 people,,,original.jpg?1415036430,7a3bde2c-b1e9-42b1-8e9e-30c2e27363fc,48.835547,2.352425,d3f90c5c-d954-1551-8765-5252df7e1b72,36 avenue des gobelins,75013,,France,Paris
94817092-5774-08f0-4f9d-d6a33e78542c,Factor-X,business,11-25 people,,www.factorx.eu,original.png?1387287072,0abb86e7-c344-3b8f-8d80-be787c4397ca,50.683068,4.387815,7f3ab0ef-8e02-6f82-6591-6c405a8e6a26,Avenue de la paix 3,1420,-,Belgium,Braine l'alleud
1f1285ee-2f13-f777-44b6-9486a02e797a,Somos Mas Europa,social-enterprise-charity-or-foundation,0-5 people,somosmas,,original.png?1382692533,66574713-2e55-f548-cab5-000631d81bce,40.032373,-3.601923,64cb2940-8120-5c59-efc2-432f880f269e,Calle Gobernador 26,,,Spain,Madrid
55af295a-b679-14ab-2351-02f30ce23d65,TechSoup Europe,social-enterprise-charity-or-foundation,11-25 people,TechSoupWarsaw,about_us,original.png?1435138626,895859d7-10c5-f4a3-9097-2d35364bc812,52.224361,21.023953,f722b746-7c44-50cf-9c05-3f0b45eebede,Al. Ujazdowskie,00-540,Mazovia,Poland,Warszawa
7fb885b6-0b27-1cce-bc45-598512e52be3,Tunisie Bondy Blog,grass-roots-organization-or-community-network,6-10 people,,,,e4a19588-48dd-667e-d53f-6fa65cd281f9,33.72434,8.876953,56909239-cdf4-9ffd-356d-a3973125e296,el Maraya el Mwalla 2,2100,Gafsa,Tunisia,Gafsa
130c0796-af9a-9203-5717-64d94507bd7b,Blender Foundation,social-enterprise-charity-or-foundation,6-10 people,tonroosendaal,www.blender.org,original.jpg?1391424052,6aaa6865-1d66-628a-1ebf-a84cd3dd315e,52.36835,4.91563,b2b3b6f1-b60c-1b27-cc72-3b570d4333c4,Entrepotdok 57A,1018 AD,,Netherlands,Amsterdam
43b7d19a-1247-1ec5-b481-a1ba3177d8b9,Museo Storico Italiano della Guerra,social-enterprise-charity-or-foundation,11-25 people,,www.museodellaguerra.it,,f7059743-cb79-ed22-a9c5-b53f46387479,45.886274,11.046495,75c1d232-644b-203d-577a-5323dbbe19bb,via Castelbarco 7,38068,Trento,Italy,Rovereto
a9b20538-a943-e388-ae1e-545302db5706,NEXA,academia-and-research,101-500 people,nexacenter,,,58a42cdc-7070-6f17-61a4-d5527fab0644,45.065489,7.65697,7f880839-b6b2-9e8e-f9da-6b378e1ede92,"Centro Nexa su Internet & Societa, Politecnico di Torino - DAUIN, Corso Duca degli Abruzzi, 24",10129,,Italy,TORINO
b693e73b-7ee5-22e5-e072-0241a52d3d80,Dataproces,,,,,,075bff22-cf82-f9b1-1b63-c10f3f159b9b,56.994654,9.666313,3f1517b9-8424-d977-1c14-143ca6b50a0a,Skalhuse 5,9240,Nordjylland,Denmark,Nibe
e0512b1d-30af-0638-f732-8381a45efa19,Institute of Network Cultures,,,,,,d907a9ab-c30d-349a-8b1f-21ce7f8c6a70,52.359903,4.909451,d119a83d-dbfb-a5e9-6cfe-e23d22fc5e9e,Hogeschool van Amsterdam Rhijnspoorplein 1,1091 GC,,Netherlands,Amsterdam
86092d25-ee63-6656-502b-5abddeea4870,UPC - UNIVERSITAT POLITECNICA DE CATALUNYA,,,,,,ebd253c4-3e2e-4a91-d1e6-2e291108b347,41.388663,2.116292,b08807cf-54c2-9a3a-b162-98d3b350c209,"Calle Jordi Girona, 31,",8034,,Spain,Barcelona
68fe63aa-318e-a229-2244-32641b68ff0d,Essayltd.com,business,6-10 people,,essayltd.com,original.png?1445430128,9e0b5463-bbc4-27fc-a77b-6fef65a2f3c5,33.825224,-118.215601,ad29b3fd-f9da-d3f9-25d6-a7f63119c4fc,1126 S Santa Fe Ave,90001,california,United States,Los Angeles
658ae312-79dd-fd8b-7c46-87b4c5a28305,Maison Regionale de l'Environnement et des Solidarites,social-enterprise-charity-or-foundation,11-25 people,mres_asso,www.mres-asso.org,original.jpeg?1383313994,c87921a3-e3ee-27af-c71b-b8dcd54c3b79,50.626325,3.066924,25c981c8-6a87-1f7c-daae-15a46b015b5a,23 rue Gosselet,59000,Nord Pas de Calais,France,Lille
bc48ce17-a3ab-a7d5-49ee-b6bc7d4b9519,Fundacion INTRAS,social-enterprise-charity-or-foundation,51-100 people,fintras,www.intras.es,original.jpg?1411125894,39e24996-7652-4591-ffb0-81eec4898f3a,41.435278,-5.315338,7861aed4-a5c2-9d07-5295-0c5ee723f165,Calle Santa Lucia,47005,Valladolid,Spain,Valladolid
28f67c92-450a-a8a7-6bd9-1032a9862ad6,r2t2t2t2t2,government-and-public-sector,0-5 people,,afwwf.com,,c07813b5-a65e-e41b-0fc6-1f852877574b,51.454007,0.219727,d6740cd6-fa7c-7cd0-78c9-4e044878e75e,10 powell road,e58dj,uk,United Kingdom,london
42489c4c-e5b9-4524-20f9-abf119b6b9bb,youvo.org,grass-roots-organization-or-community-network,0-5 people,youvo_org,www.youvo.org,original.png?1404815536,df1b8e0e-7dfd-00ff-50fc-e83d4428a474,52.474769,13.433232,b772ec17-2aba-1ace-e938-3ec438520147,Mittelweg 50,12053,Berlin,Germany,Berlin
cfcdbe3f-d4ce-feaf-a5c2-50aae1c09faf,65Hours,grass-roots-organization-or-community-network,0-5 people,65hours,65hours.com,original.png?1382370122,0b1d2f0c-27c6-1056-29a8-19a0e12dcf66,55.030608,-1.454659,5382e5e8-6c8c-ec91-727e-c066314f9fd6,Monkseaton,NE26 3AP,Tyne and Wear,United Kingdom,Newcastle upon Tyne
f63c29a4-8f43-7751-0135-70863bd6c574,UNDP,government-and-public-sector,26-50 people,UNDPAlbania,www.al.undp.org,,23b04a6e-858e-2a5e-0bc1-f7b6b4343f83,40.313043,20.170898,ea38233c-16ff-6ad0-f211-3f8d850da72a,"Skenderbej, Gurten Building",1000,,Albania,Tirana
8fb07401-eafa-ec18-8df1-29a00563e1c4,FoodExposed,grass-roots-organization-or-community-network,0-5 people,FoodExposed,,original.jpg?1424736651,efa036f6-228b-d2b9-8350-0d2b08bf618e,34.029803,-117.040553,ed5b88bb-3559-ff15-d96f-4eb374c53b73,35016 Ave D,92399,California,United States,Yucaipa
836ea034-9f69-5e7b-2568-72c885462f36,ISTCS.org,,,,,,7bf529d2-bf55-4a46-b435-bf1567a65657,37.423546,-122.087521,043ce852-bdb1-b8c7-df69-74b5fd2d1613,Amphitheatre Parkway,94043,various,United States,"Mountain View, CA"
59040738-c79c-e0d6-191f-196b8d8fecd1,&Share,social-enterprise-charity-or-foundation,0-5 people,andshareteam,andshare.co,original.png?1399879221,a7c5308b-648b-e595-f684-68b457d41aaa,51.505965,-0.309033,7dc8d5b8-d9c4-ff12-4ace-e8e251de9208,Lammas Park Road,,,United Kingdom,London
5f1fd6ba-76ef-e827-8e70-9b485470004f,Dyne.org,grass-roots-organization-or-community-network,6-10 people,DyneOrg,www.dyne.org,original.png?1386067584,c3d75188-cebc-ce58-1e57-953fc5ed0186,52.396846,4.880569,e842f425-818d-7ccd-6c07-15aabbff214e,Haparandadam 7-A1,1013AK,Noord-Holland,Netherlands,Amsterdam
32f2afb1-0c28-a903-69f4-ba4dd0acceb5,Voor je Buurt,social-enterprise-charity-or-foundation,0-5 people,voorjebuurt,www.voorjebuurt.nl,original.jpg?1382089269,22583e0b-1890-bdb4-1da5-1d10297cc4f1,52.375284,4.885354,4d383271-0ace-7605-c16f-8af0fa7ca790,Keizersgracht 174,1016DW,Noord-Holland,Netherlands,Amsterdam
ea259012-556a-3c27-367d-44300cb4ebf6,Tiree Tech Wave,grass-roots-organization-or-community-network,0-5 people,tireetechwave,tireetechwave.org,original.jpg?1413027981,4f7d41b0-a350-766c-2ea7-f006d6791cd4,56.490221,-6.877441,c26b3a87-a2cd-ae9e-f14d-028f7be108f9,"o Alan Dix, 11 Struthan Terrace, Crossapol",PA77 6UR,"Argyll, Scotland",United Kingdom,Isle of Tiree
2b867d6a-9c9f-17ed-ad59-90051935cad2,Secure Trading,,,,,,,,,,,,,,
067f0926-104f-039e-0f44-d24c06fae5e1,The mean is nothing to lose,grass-roots-organization-or-community-network,0-5 people,ServioPrado,,original.jpg?1405133344,8bee886f-0a2e-c8a4-a81b-4cb9bfabe425,20.979312,-101.303151,9289e197-3acd-2ad4-b14d-279b25da9440,"SAN JOSE DE BURRAS NO. 22, LAS TERESAS",36250,Guanajuato,Mexico,GUANAJUATO
c8a20d6c-d469-487b-8853-75648208ad68,Maribor Development Agency,government-and-public-sector,11-25 people,MRA_po,www.mra.si,original.jpg?1413273390,eb2cb450-41ff-72ef-574d-735d385e1df9,46.553342,15.65114,6a2b122f-c724-3103-e3bb-125d0dc958c1,Pobreska cesta 20,2000,,Slovenia,Maribor
025d3304-2ec4-8237-a3c9-8f7e53b1c688,Blast Theory,social-enterprise-charity-or-foundation,6-10 people,blasttheory,www.blasttheory.co.uk,original.png?1447687531,e8b1a961-4417-e6c4-ffe7-7e3793ad2dbc,50.829916,-0.210371,7853bae9-5346-f005-f8b7-39925c5b0005,"Unit 5, 20 Wellington Road",BN41 1DN,East Sussex,United Kingdom,Brighton
3f7b9611-f550-eda1-b81c-7dfd49140b1c,JOLOCOM,,,,,,,,,,,,,,
9ca05ad7-1e3e-b970-6729-84eebb1df891,Share N Save,government-and-public-sector,0-5 people,shareNsave,www.shareNsave.com.au,original.png?1396918527,cf88daac-78a1-4d17-ca3f-9b831fe61990,-34.925037,138.601804,28bf4d1c-60a1-c4eb-87d5-c27af0716b4b,"Level 8, 99 Gawler Place",5000,South Australia,Australia,Adelaide
c74f3b42-3f73-7b5b-6acc-ab83bd3e4cf2,Wikinetix,business,0-5 people,wikiworx,,,1709952b-76e3-34cb-b582-48080c946159,51.279099,4.655457,2119dad8-cb8c-f3b3-63db-c5c1088498fe,Acacialaan 6,2390,Antwerp,Belgium,Malle
4bf486f0-f15b-6eb4-8acc-581cd47e0e91,ZZZINC,grass-roots-organization-or-community-network,6-10 people,zzzinc,www.zzzinc.net,,f5882289-7057-ed5d-bf10-eb654d5d39c9,41.379691,2.163963,1544f2f6-73db-a15c-55ec-60e40af0975e,"Sant Vicenc, 33",8001,Catalonia,Spain,Barcelona
ddf6ace1-fbd3-31c0-8145-d5e8a6e87666,HackingSheffield.org,grass-roots-organization-or-community-network,0-5 people,hackingsheff,www.hackingsheffield.org,,409ed22c-4d27-9fd0-b6e1-da2d8a17ef55,53.372811,-1.494679,2f5f506a-3108-99ad-21f9-bbc191c9a96a,68 Clarkegrove Rd,S10 2NJ,South Yorkshire,United Kingdom,Sheffield
c11d2668-b46b-ccbf-419b-5fab0d234d10,ARS ACADEMY RESEARCH,academia-and-research,0-5 people,,www.arsacademy.com,original.jpg?1397210222,53a1317e-d12a-c7a3-bd57-c432c45e62bf,45.213004,9.931641,52cc139b-4cca-ead2-8fe9-575b853c9f31,Via A. Kramer 13,20129,Italy,Italy,Milano
62eb2a65-9975-5400-26b4-2d6f75645563,Wetailer,business,0-5 people,WetailerFood,www.wetailer.com,original.png?1419939621,47c54d75-8b8d-b3a3-cbbb-453b1c79bfbd,52.362982,4.843989,05b8c7ae-4640-6ff7-a5f1-6a18f7aed4af,Nachtwachtlaan 363,1058EM,Province,Netherlands,Amsterdam
8a726102-0192-0d64-7e8d-de35a2ab58be,Digital Enacting S.L.,business,0-5 people,,,,8f7003cb-0ffd-a3c9-5961-928b667bfea4,38.891033,-0.131836,3cff10f9-c086-ee7c-c9aa-48367bb71dd1,"Ronda Narciso Monturiol y Estarriol, 7-9",46980,Valencia,Spain,Parque Tecnologico - Paterna
6c6e6249-bb87-66fb-58b2-2b144f47488a,Trento Rise,,,,,,,,,,,,,,
3e2d6d8e-f85e-2eb4-1b2a-a592b91f9216, Just a Cup of Coffee,,,,,,b56bf785-72fe-4a43-ada7-43d6d6e0dceb,53.218516,6.566988,c69f6edc-0a01-bd1b-022d-9f6dcf3f0749,Grote Markt 1,9712 HN,,Netherlands,Groningen
1878600a-8485-4a38-3d14-a547e50f15bb,basbbabbdb,government-and-public-sector,0-5 people,gnuvolante,interago.co.uk,,f4c5cdb3-7bd7-735c-d76c-96384f03674f,41.902277,13.359375,c67e7d5b-9e4f-af61-1cea-4b8f9c3b15e6,Le Crete 3,6069,Perugia,Italy,Tuoro
1638d619-a5f1-88d1-7fe4-c54beba86491,Fixers,social-enterprise-charity-or-foundation,51-100 people,FixersUK,www.fixers.org.uk,original.jpg?1382954827,dc3ba7af-b5fa-188c-ac9d-6434253f4e07,51.062404,-1.31605,9ff3d48c-bfb1-471f-0289-f3cbd0583675,7a St Thomas Street,SO23 9HE,Hampshire,United Kingdom,Winchester
42030412-62d1-ee6d-d07f-e79cd6aa55d3,innonatives,social-enterprise-charity-or-foundation,0-5 people,innonatives,www.innonatives.com,original.png?1424949769,3f9960b2-d422-8834-ad9f-298caaad816d,50.920142,6.96196,633f99aa-d9de-7962-12d0-29c6f4889705,Alteburger Str. 32,50678,Germany,Germany,50678 Cologne
f069798b-18f1-d1a2-62f5-7ba31a3fee0b,People's Voice Media,social-enterprise-charity-or-foundation,0-5 people,peoplesvoice,peoplesvoicemedia.co.uk,original.png?1382369626,cf4112b5-9080-6560-b5de-c959dd6ef184,53.492182,-2.275779,c666be28-3229-2867-9f76-14cfb52c3d35,Innovation Forum Fredrick Road,M6 6FP,Greater Manchester,United Kingdom,Salford
9d7c6a40-fc85-fa29-d2ea-689d84443362,Impact Hub Trieste,social-enterprise-charity-or-foundation,0-5 people,HubTrieste,trieste.impacthub.net,original.jpg?1409125809,a5c3dfee-86a5-660a-94a5-d0a42965f7c6,45.647408,13.766094,875c39b2-2e53-906d-c98d-da1e8407713f,via di Cavana 14,34124,Friuli Venezia Giulia,Italy,Trieste
41607b51-8747-0ee1-c5b8-09f456b14008,Not Just Arduino,grass-roots-organization-or-community-network,0-5 people,notjustarduino,notjustarduino.org,original.png?1403696830,15ea02d8-605f-c507-4436-46be1ac00383,51.532114,-0.060822,13d224a2-3c31-b77b-1dc5-e8c793969ab3,447 Hackney Road,E2 9DY,,United Kingdom,London
f19f244a-8980-92fe-3bf1-93230563e613,UG Zasto ne,,,,,,,,,,,,,,
0fa315ba-5d21-01ad-b08e-fdbce05a0e8d,ArtStreamingTV,business,6-10 people,artstreamingtv,,original.jpg?1423570436,2509b185-1347-61bb-ed3f-063ecd964059,51.502706,-0.076454,59e40448-269e-e3cf-e3c3-c8a44fe65077,"03 Tower Bridge Square, Queen Elizabeth Street",SE1 2LP,,United Kingdom,London
21909968-0f7c-54f6-e361-832808400753,Amsterdam Creative Industries,academia-and-research,6-10 people,AmsterdamCI,www.amsterdamcreativeindustries.com,original.png?1395052447,ebe72ba7-7808-e400-9d78-1fa0dbaa58e8,52.360998,4.90796,d5a62890-9292-d297-a2d7-bae3a313ee28,Rhijnspoorplein 1,1091GC,,Netherlands,Amsterdam
2e58e2b9-c608-e55e-5230-dcd78ff82735, Department of Planning & Environment,academia-and-research,501-1000 people,,www.rug.nl,original.jpg?1414414573,bc67298a-510a-1209-e775-22f9492005b8,53.237636,6.534827,d799dda5-255d-9b20-6245-e7b569cad003,Landleven 1,9747AD,Groningen,Netherlands,Groningen
61f44b3d-7ae5-8c55-669f-95300078c2dd,iilab,social-enterprise-charity-or-foundation,0-5 people,iilab,iilab.org,,ddce6b60-b40b-1653-e145-ca686b4d3cdb,52.521496,13.411303,6cd2d0f1-57f0-ee7b-8c52-4d94188cda20,"Unit 36, 88-90 Hatton Garden",EC1N 8PN,,United Kingdom,London
e152d5cd-6443-4b17-0757-98e5824c0de5,DAISSy Research Group,academia-and-research,11-25 people,daissy_research,daissy.eap.gr,,ee142ed1-2302-bdeb-5d25-d53143becf3a,38.206488,21.764946,a818ec6e-7b7c-f4e0-cdc2-454cddea70b9,18 Parodos Aristotelous street,26335,Western Greece,Greece,Patra
6e3820c8-8ad8-d840-c083-3193c36d91af,Soup Dragon,grass-roots-organization-or-community-network,0-5 people,,,,b5abbc0e-4443-cf0e-45e6-d41f888d9208,53.740653,-2.014189,0392f53f-03a0-ed5e-53c5-b1b3664c8345,Holme St,,West Yorkshire,United Kingdom,Hebden Bridge
c3b3d34c-f8e3-a719-4007-874bf7782537,Sync,grass-roots-organization-or-community-network,0-5 people,syncHQ,www.welcometosync.com,original.png?1379505198,f992ddfd-b653-1309-48ec-1024d2a08d90,55.855992,-4.247358,10929906-f03c-903d-776f-d152528fb6da,60 Osborne St,G1 5QH,Lanarkshire,United Kingdom,Glasgow
e7935d51-2e2a-1d0f-ed3f-d73f6b00426d,Kiemkracht,grass-roots-organization-or-community-network,0-5 people,kiemkracht,,original.jpg?1380123708,8ec56867-bd10-f9bf-aa2e-6ea6d222568f,52.075553,4.279116,629dbf7c-859c-81d1-17d5-854c79e59164,Fultonstreet 6,2562 XH,South Holland,Netherlands,The Hague
6b4a1fed-bbe5-150b-4868-532c04334705,GISIG,,,,,,,,,,,,,,
9c6c89fa-f4e8-fa7f-6f84-dd6f78f893a8,MAD emergent art center,social-enterprise-charity-or-foundation,6-10 people,madlabnl,www.madlab.nl,original.png?1382046599,2cbc592a-7f66-3160-e583-28150cbd2c76,51.439263,5.478519,0db96fb2-c904-924f-d01c-5636dbbfd7c8,postbus 6118,5600hc,Noord-Brabant,Netherlands,Eindhoven
d9cf3a8c-02c4-6f29-001e-cfdec93cc0be,Rhodes Municipality,government-and-public-sector,over-1000 people,,www.rhodes.gr,original.jpg?1421313813,5f006f71-b7fa-92a5-0fb1-340582e7f9e7,36.377068,28.210144,2eac88e6-1cdc-32ae-0616-91f1f50ff16b,Eleftherias square 1,85100,South Aegean,Greece,Rhodes
b85a3f8d-c55d-279a-d52b-4b36fd1a55d0,University of West Bohemia,academia-and-research,over-1000 people,,,original.png?1407855901,708a7765-8732-f3f6-c19a-9654b017a8cf,49.724285,13.351564,e4a68b93-4ac3-b2a3-37ed-9209e6dfea96,Univerzitni 8,30614,,Czech Republic,Pilsen
40977e79-4a83-1d4d-9732-0860b7897c77,MOVImenti ltd,business,0-5 people,MOVImenti.ltd,,original.jpg?1382957962,80d987e2-f56e-a625-8e30-3f0bb5448533,51.49585,-0.099561,bb8d5415-efc2-e846-2539-ddd52a9d3d30,119 Newington Causew,SE1 6BB,London,United Kingdom,London
6b2d0d5c-20f5-6914-e0b7-76ea3509c7a7,MENON Network,academia-and-research,51-100 people,,www.menon.org,original.gif?1382465230,c67f925a-69ce-d8a9-e610-6741405d6e54,50.846685,4.373162,48ffe179-ec3b-ccef-dbed-2b5e9cb6b255,Rue des Deux Eglises 35,1000,,Belgium,Brussels
ff04098d-be64-4791-ac22-64a165ad398d,The Nerve Centre,social-enterprise-charity-or-foundation,26-50 people,nerve_centre,www.nervecentre.org,original.jpg?1404739817,9e31cd50-70c9-742c-7764-a32e37a17e9c,54.996818,-7.321987,4b8a41b1-1f9b-fe1f-3ff9-5be1e76ddcd0,Magazine Street,BT486HJ,N. Ireland,United Kingdom,Derry
ccf3321a-8d81-9b3c-4675-75bf65956c6d,Jaakko.Panula.net,,,,,,,,,,,,,,
a94e3e81-5493-2965-6260-f960404d57d0,Kuorum.org,social-enterprise-charity-or-foundation,6-10 people,kuorumorg,www.kuorum.org,original.png?1427220553,cbe877fc-50c2-4030-e88c-1cf548c1720b,40.422824,-3.701701,c2c1c49a-71c1-8b24-88d8-9344e562f110,Calle Valverde 29,28004,Comunidad de Madrid,Spain,Madrid
6fe4a205-adf5-8766-ba0c-f7c4cbbb6ab7,NCBI,grass-roots-organization-or-community-network,6-10 people,NcbiCz,www.saferinternet.cz,,69ac26d6-b623-a679-6ab5-eadb623884e8,50.091361,14.44258,30d60d30-c3ab-13fd-4a7a-b975a2f86c55,12a,18600,,Czech Republic,Praha
5079c9f0-9206-3f9a-0e39-97fab66e66cd,Equipo Cafeina,,,,,,47d3d799-f9e8-fc79-4d1a-eb42600c360a,41.377968,2.062842,a5bf9b09-f4dd-9277-4933-815ac1e03efc,"Carrer Transversal, 9",8970,Barcelona,Spain,Sant Joan Despi
a527024b-ec8d-6857-f7c6-bd29821ac8c8,We Dundee,grass-roots-organization-or-community-network,0-5 people,wedundee,www.wedundee.com,original.png?1396359741,2e436ac0-0cb8-81e5-9a13-bc309dbdd17d,56.463889,-2.968111,b4d0ea2c-dc8c-eeb0-ec85-af662da8ad50,"Chamber East, Panmure Street",DD1 1ED,Angus,United Kingdom,Dundee
17f5e7c3-653f-da60-0de2-cef54fd51dad,Asylos,grass-roots-organization-or-community-network,0-5 people,asylos_research,,original.png?1390385947,3da82e53-7224-2279-4748-819d9ff8ba97,51.513736,-0.116684,009c7520-f8da-1ed1-3bc7-27864a8e0a71,Houghton St,,,United Kingdom,London
6c800c6a-cb42-c602-0872-74a32194326a,Open Antwerpen,grass-roots-organization-or-community-network,0-5 people,OpenAntwerpen,openantwerpen.be,,c68c4f97-9ee8-038a-3445-34e67da7753e,51.215832,4.411877,3535b629-2b57-fe22-f88e-44c8cf05bd08,Lammekensraamveld 4,2000,Antwerpen,Belgium,Antwerpen
ffc438f0-0e64-f464-04e2-d826c6f3fa6a,MDDA,,,,,,,,,,,,,,
1c2a3442-1d80-5836-6756-4ad4a9e3a2c6,Contemporary Lynx Ltd,social-enterprise-charity-or-foundation,6-10 people,Lynx_art,www.contemporarylynx.co.uk,original.jpg?1412860664,cdf2bff7-1878-dce3-8088-70174b1e6a27,51.399206,-0.263672,9996bfb6-6b3b-8957-bf7d-bf676df59a5f,"23 Pandora Court, 8 Robertson Road",E161FS,,United Kingdom,London
df331e34-ef87-d43a-77d5-6975836402c9,Community Media Association,grass-roots-organization-or-community-network,0-5 people,community_media,www.commedia.org.uk,original.png?1379328875,5db7aeb5-fa6e-b1c6-f445-25f2db659e17,53.377535,-1.465463,5724bc3b-8cb7-73fa-c7f2-06e4a291e65a,15 Paternoster Row,S1 2BX,South Yorkshire,United Kingdom,Sheffield
29bdf646-fc48-4a14-612c-47d0cdfbcc26,Coolmeia,grass-roots-organization-or-community-network,26-50 people,coolmeia,coolmeia.org,original.png?1412688459,3b403d96-6ddc-8e4e-3cc6-701b45aa0b5e,-28.937223,-49.479091,23580103-f7ff-53dd-c6cc-dd1673b2eef4,"Rua Caetano Lummertz 456, sala 401",88900-000,SC,Brazil,Ararangua
6556a23b-2af1-c38d-2c22-1396baec2ac4,Alphabetville,grass-roots-organization-or-community-network,0-5 people,,www.alphabetville.org,,101d24a0-1127-f812-1b75-8b9583a5af73,43.309619,5.390333,954cf779-e0f9-a2d6-62cd-1961c1793c54,41 rue Jobin,13003,,France,Marseille 13
